nom,note,photo,lien,prix
APPLE iPhone 11 128 Go Vert - Reconditionné - Excellent état,"Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/8/4/8/1/300x300/app3344867742848/rw/apple-iphone-11-128-go-vert-reconditionne-exce.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-128-go-vert-reconditionne-exce/f-1440402-app3344867742848.html?idOffre=2666853724#mpos=0|mp&sw=5836fe6170e8051cd0d3a2cf9e690fc5eca78dd4703cfa9b7f45658151e9d69886e67bb4d338273ae1957f39ecf5b3a73acb8b62a7c88280b3500880d444713ac698c2369d60d82dfc4ed63e6c80796c38c9ed5fc226706ebea2b5512685e5b11b6aa549d9f05a9d7d9044d47656b0b1c0f6e17cd46c1af4cce68d4a62f06493,339€99
APPLE iPhone 11 128 Go Red - Reconditionné - Excellent état,"Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/3/7/6/1/300x300/app3344924353376/rw/apple-iphone-11-128-go-red-reconditionne-excel.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-128-go-red-reconditionne-excel/f-1440402-app3344924353376.html?idOffre=2927888538#mpos=0|mp&sw=5836fe6170e8051cd0d3a2cf9e690fc59dcd54a519211cb01bfbb371f0d1b27aac3a6689784e139588e866c62815a6428be29e79d46fa3e2fe55494adeb728421285378165879f9e44e9e1430eb62065427db47cb2932c727bcd28e2daf80187b130d6f32bb0149e66aef7754aced1cc7e1d07d433ad708d1d6da0038b5d26a1,325€00
iPhone 13 128Go Red,Score global : 5 étoiles sur 5,https://www.cdiscount.com/pdt2/0/9/5/1/300x300/app0194252708095/rw/iphone-13-128go-red.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/iphone-13-128go-red/f-1440402-app0194252708095.html#mpos=0|cd,699€00
APPLE iPhone 13 512Go Pink,Score global : 5 étoiles sur 5,https://www.cdiscount.com/pdt2/o/s/e/1/300x300/iphone13512rose/rw/apple-iphone-13-512go-pink.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-13-512go-pink-earpods-inclus/f-1440402-iphone13512rose.html#mpos=0|cd,1079€00
iPhone 13 128Go Pink,"Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/8/2/1/1/300x300/app0194252707821/rw/iphone-13-128go-pink.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/iphone-13-128go-pink/f-1440402-app0194252707821.html#mpos=0|cd,699€00
APPLE iPhone 14 128GB Midnight,"Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/o/i/r/1/300x300/iphone14128noir/rw/apple-iphone-14-128gb-midnight.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-14-128gb-midnight/f-1440402-iphone14128noir.html#mpos=0|cd,819€00
APPLE iPhone 14 128GB (PRODUCT)RED,"Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/r/e/d/1/300x300/iphone14128red/rw/apple-iphone-14-128gb-product-red.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-14-128gb-product-red/f-1440402-iphone14128red.html#mpos=0|cd,799€99
iPhone 12 64Go Blue,Score global : 5 étoiles sur 5,https://www.cdiscount.com/pdt2/6/3/9/1/300x300/app0194252030639/rw/iphone-12-64go-blue.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/iphone-12-64go-blue/f-1440402-app0194252030639.html#mpos=0|cd,559€00
APPLE iPhone 11 64Go Noir - Reconditionné - Excellent état,Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/9/6/4/1/300x300/app3344707843964/rw/apple-iphone-11-64go-noir-reconditionne-excell.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-64go-noir-reconditionne-excell/f-1440402-app3344707843964.html#mpos=0|cd,279€99
APPLE iPhone 11 128Go Noir - Reconditionné - Excellent état,Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/9/2/0/1/300x300/app3344146275920/rw/apple-iphone-11-128go-noir-reconditionne-excel.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-128go-noir-reconditionne-excel/f-1440402-app3344146275920.html?idOffre=2669188237#mpos=0|mp,273€84
APPLE iPhone 11 64 Go Vert - Reconditionné - Excellent état,Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/1/6/8/1/300x300/app3344936164168/rw/apple-iphone-11-64-go-vert-reconditionne-excel.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-64-go-vert-reconditionne-excel/f-1440402-app3344936164168.html?idOffre=2068773978#mpos=0|mp&sw=5836fe6170e8051cd0d3a2cf9e690fc5877406e0dcf2d2c0e138e11c6e2270061e3490cd28684dcb773775753dd3a744ed5000d07c296fa408eb6977738944305625916525edd4f6e8a23540071059c893e559298413bc403dab2330a7ab36de51be5f50a19757946cdca4126f519637b2543168115472e1b18f41cda0480a1f,294€00
APPLE iPhone 11 Pro 256 Go Or - Reconditionné - Excellent état,"Score global : 3,5 étoiles sur 5",https://www.cdiscount.com/pdt2/1/3/3/1/300x300/app3344919767133/rw/apple-iphone-11-pro-256-go-or-reconditionne-ex.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-pro-256-go-or-reconditionne-ex/f-1440402-app3344919767133.html?idOffre=2068333001#mpos=0|mp&sw=5836fe6170e8051cd0d3a2cf9e690fc5877406e0dcf2d2c0e138e11c6e2270061e3490cd28684dcb773775753dd3a74485426f3741c49fcd27a368ca757b2c18ebd734a3a69391371bf61be5a6383719b562039dfc3d5254d677125afb8872bd345a631b707c038f39d0b4e5382a8ae1c196cfd3d79157f71ee8006b83997c19,404€96
APPLE iPhone 11 64Go Blanc - Reconditionné - Excellent état,"Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/4/5/7/1/300x300/app3344743475457/rw/apple-iphone-11-64go-blanc-reconditionne-excel.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-64go-blanc-reconditionne-excel/f-1440402-app3344743475457.html?idOffre=2669188216#mpos=0|mp,278€98
APPLE iPhone 11 128 Go Vert - Reconditionné - Excellent état,"Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/8/4/8/1/300x300/app3344867742848/rw/apple-iphone-11-128-go-vert-reconditionne-exce.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-128-go-vert-reconditionne-exce/f-1440402-app3344867742848.html?idOffre=2624186325#mpos=0|mp,339€99
APPLE iPhone 11 64 Go Red - Reconditionné - Excellent état,Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/2/6/4/1/300x300/app3344967909264/rw/apple-iphone-11-64-go-red-reconditionne-excell.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-64-go-red-reconditionne-excell/f-1440402-app3344967909264.html?idOffre=2478102273#mpos=0|mp,339€00
APPLE iPhone 11 64 Go Mauve - Reconditionné - Excellent état,"Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/8/6/2/1/300x300/app3344049733862/rw/apple-iphone-11-64-go-mauve-reconditionne-exce.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-64-go-mauve-reconditionne-exce/f-1440402-app3344049733862.html?idOffre=2669188229#mpos=0|mp,278€99
APPLE iPhone 11 64 Go Vert - Reconditionné - Excellent état,Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/1/6/8/1/300x300/app3344936164168/rw/apple-iphone-11-64-go-vert-reconditionne-excel.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-64-go-vert-reconditionne-excel/f-1440402-app3344936164168.html?idOffre=2666846601#mpos=0|mp,293€98
APPLE iPhone 11 256 Go Blanc - Reconditionné - Excellent état,"Score global : 3,5 étoiles sur 5",https://www.cdiscount.com/pdt2/8/4/4/1/300x300/app3344828846844/rw/apple-iphone-11-256-go-blanc-reconditionne-exc.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-256-go-blanc-reconditionne-exc/f-1440402-app3344828846844.html?idOffre=2354426891#mpos=0|mp,382€99
APPLE iPhone 11 128 Go Red - Reconditionné - Excellent état,"Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/3/7/6/1/300x300/app3344924353376/rw/apple-iphone-11-128-go-red-reconditionne-excel.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-128-go-red-reconditionne-excel/f-1440402-app3344924353376.html?idOffre=2927888538#mpos=0|mp,325€00
APPLE iPhone 11 128 Go Mauve - Reconditionné - Excellent état,Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/5/1/4/1/300x300/app3344699671514/rw/apple-iphone-11-128-go-mauve-reconditionne-exc.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-128-go-mauve-reconditionne-exc/f-1440402-app3344699671514.html?idOffre=2478102191#mpos=0|mp,399€00
APPLE iPhone 11 64GB Blanc - Reconditionné - Très bon état,Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/t/b/e/1/300x300/rcdbycds031tbe/rw/apple-iphone-11-64gb-blanc-reconditionne-tres.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-64gb-blanc-reconditionne-tres/f-1440402-rcdbycds031tbe.html?idOffre=2712907358#mpos=0|mp&sw=5836fe6170e8051cd0d3a2cf9e690fc55584965fa512e36544dbb6d04270676d7ad56f82f79ea5f6c12a238d48145449edc6873d6ef020aa446e2fc88769a8e61da9520986d84010d128174503d9d372405c7eb5aa148530fafb08eb860a0465d5801b80f8a5e6cf91d52ef73493ed445a512cc0c8959c2232e9ab296734472b,325€00
APPLE iPhone 11 Pro Max 512 Go Argent - Reconditionné - Excellent état,Score global : 5 étoiles sur 5,https://www.cdiscount.com/pdt2/3/5/2/1/300x300/app3344255815352/rw/iphone-11-pro-max-512-go-argent-occasion-comme-n.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/iphone-11-pro-max-512-go-argent-occasion-comme-n/f-1440402-app3344255815352.html?idOffre=3106700019#mpos=0|mp&sw=5836fe6170e8051cd0d3a2cf9e690fc5eca78dd4703cfa9b7f45658151e9d69886e67bb4d338273ae1957f39ecf5b3a77535826350f80ca485dc71d6bf5a93232d3650d12f194364c0123e02748f62cf32baff03f5fe79514aa69325fe3413c6e9769ff2ef3ab9285e8184d043d4339a7c9a82d3a4433a8faac934b11bab086f,539€00
APPLE Iphone Xr 64Go Noir - Reconditionné - Excellent état,"Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/6/0/8/1/300x300/app3344538073608/rw/apple-iphone-xr-64go-noir-reconditionne-excell.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-xr-64go-noir-reconditionne-excell/f-1440402-app3344538073608.html?idOffre=2061334570#mpos=0|mp,228€66
APPLE iPhone 11 128 Go Noir - Reconditionné - Très bon état,Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/4/4/2/1/300x300/app3344720742442/rw/apple-iphone-11-128-go-noir-reconditionne-tres.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-128-go-noir-reconditionne-tres/f-1440402-app3344720742442.html?idOffre=3135470650#mpos=0|mp,395€86
APPLE iPhone 11 64 Go Noir - Reconditionné - Etat correct,"Score global : 3,5 étoiles sur 5",https://www.cdiscount.com/pdt2/2/0/8/1/300x300/app3344317511208/rw/apple-iphone-11-64-go-noir-reconditionne-etat.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-64-go-noir-reconditionne-etat/f-1440402-app3344317511208.html?idOffre=2387412875#mpos=0|mp,299€00
APPLE Iphone Xr 64Go Blanc - Reconditionné - Excellent état,"Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/2/3/6/1/300x300/app3344552621236/rw/apple-iphone-xr-64go-blanc-reconditionne-excel.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-xr-64go-blanc-reconditionne-excel/f-1440402-app3344552621236.html?idOffre=2531631036#mpos=0|mp,229€30
APPLE iPhone 11 256 Go Red - Reconditionné - Excellent état,"Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/2/5/6/1/300x300/iphone11rec1r256/rw/apple-iphone-11-256-go-red-reconditionne-excel.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-256-go-red-reconditionne-excel/f-1440402-iphone11rec1r256.html?idOffre=2927920609#mpos=0|mp,338€00
APPLE iPhone 11 64 Go Mauve - Reconditionné - Etat correct,Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/2/6/7/1/300x300/app3344765443267/rw/apple-iphone-11-64-go-mauve-reconditionne-etat.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-64-go-mauve-reconditionne-etat/f-1440402-app3344765443267.html?idOffre=2402246941#mpos=0|mp,309€00
APPLE iPhone 11 256 Go Mauve - Reconditionné - Excellent état,Score global : 5 étoiles sur 5,https://www.cdiscount.com/pdt2/2/5/6/1/300x300/iphone11rec1m256/rw/apple-iphone-11-256-go-mauve-reconditionne-com.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-256-go-mauve-reconditionne-com/f-1440402-iphone11rec1m256.html?idOffre=2478102222#mpos=0|mp,499€00
APPLE iPhone 11 64 Go Jaune - Reconditionné - Excellent état,Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/7/1/9/1/300x300/app3344482858719/rw/apple-iphone-11-64-go-jaune-reconditionne-exce.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-64-go-jaune-reconditionne-exce/f-1440402-app3344482858719.html?idOffre=2598449373#mpos=0|mp,318€88
APPLE iPhone 11 256 Go Red - Reconditionné - Etat correct,,https://www.cdiscount.com/pdt2/2/5/6/1/300x300/iphone11rec3r256/rw/apple-iphone-11-rec-red-256-go-reconditionne-eta.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-rec-red-256-go-reconditionne-eta/f-1440402-iphone11rec3r256.html?idOffre=2434123406#mpos=0|mp&sw=5836fe6170e8051cd0d3a2cf9e690fc5877406e0dcf2d2c0e138e11c6e2270061e3490cd28684dcb773775753dd3a744ed5000d07c296fa408eb69777389443002ce9d38c8f980825a280cb3842dcabbd008e8708272d3620a6640112689be633eaabfc794e369e938413b5ab036d02ae2fdbcdf03c0846c6c3329922fe3fb72,366€00
Coque pour Apple iPhone 11 + Verre Trempe - Protection Silicone Souple Ultra Mince Film Vitre Protection Ecran [Phonillico®],Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/8/9/2/1/300x300/pho3663364116892/rw/coque-pour-apple-iphone-11-verre-trempe-protec.jpg,https://www.cdiscount.com/telephonie/accessoires-portable-gsm/coque-pour-apple-iphone-11-verre-trempe-protec/f-1442050-pho3663364116892.html#mpos=0|mp,5€99
APPLE iPhone 11 256 Go Noir - Reconditionné - Excellent état,Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/7/1/1/1/300x300/app3344645952711/rw/apple-iphone-11-256-go-noir-reconditionne-exce.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-256-go-noir-reconditionne-exce/f-1440402-app3344645952711.html?idOffre=2516429569#mpos=0|mp,490€00
APPLE iPhone 11 128 Go Jaune - Reconditionné - Excellent état,Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/5/9/5/1/300x300/app3344840021595/rw/apple-iphone-11-128-go-jaune-reconditionne-exc.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-128-go-jaune-reconditionne-exc/f-1440402-app3344840021595.html?idOffre=2478102184#mpos=0|mp,399€00
APPLE iPhone 11 128 Go Vert - Reconditionné - Très bon état,Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/6/9/8/1/300x300/app3344360943698/rw/iphone-11-128-go-vert-occasion-tres-bon-etat-tel.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/iphone-11-128-go-vert-occasion-tres-bon-etat-tel/f-1440402-app3344360943698.html?idOffre=2271916209#mpos=0|mp,338€80
APPLE iPhone 11 64GB Blanc - Reconditionné - Très bon état,Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/t/b/e/1/300x300/rcdbycds031tbe/rw/apple-iphone-11-64gb-blanc-reconditionne-tres.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-64gb-blanc-reconditionne-tres/f-1440402-rcdbycds031tbe.html?idOffre=2712907358#mpos=0|mp,325€00
APPLE iPhone 11 64 Go Blanc - Reconditionné - Etat correct,"Score global : 4,5 étoiles sur 5",https://www.cdiscount.com/pdt2/5/7/2/1/300x300/app3344022437572/rw/apple-iphone-11-64-go-blanc-reconditionne-etat.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-64-go-blanc-reconditionne-etat/f-1440402-app3344022437572.html?idOffre=2402246944#mpos=0|mp,314€00
APPLE iPhone 11 64 Go Mauve - Reconditionné - Très bon état,Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/2/7/9/1/300x300/app3344952743279/rw/apple-iphone-11-64-go-mauve-reconditionne-tres.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-64-go-mauve-reconditionne-tres/f-1440402-app3344952743279.html?idOffre=2979670705#mpos=0|mp,302€20
APPLE iPhone 11 64 Go Noir - Reconditionné - Très bon état,Score global : 4 étoiles sur 5,https://www.cdiscount.com/pdt2/0/3/9/1/300x300/app3344505967039/rw/apple-iphone-11-64-go-noir-reconditionne-tres.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-64-go-noir-reconditionne-tres/f-1440402-app3344505967039.html?idOffre=2402246955#mpos=0|mp,329€00
APPLE iPhone 11 256 Go Jaune - Reconditionné - Excellent état,Score global : 5 étoiles sur 5,https://www.cdiscount.com/pdt2/1/0/9/1/300x300/app3344894452109/rw/apple-iphone-11-256-go-jaune-reconditionne-exc.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-256-go-jaune-reconditionne-exc/f-1440402-app3344894452109.html?idOffre=2478102117#mpos=0|mp,499€00
APPLE iPhone 11 256GB Noir - Reconditionné - Très bon état,,https://www.cdiscount.com/pdt2/t/b/e/1/300x300/rcdbycds023tbe/rw/apple-iphone-11-256gb-noir-reconditionne-tres.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-256gb-noir-reconditionne-tres/f-1440402-rcdbycds023tbe.html#mpos=0|mp,504€90
Coque pour iPhone 11 Pro Max Officielle de Disney Ariel et Sébastien Bulles - La Petite Sirène,,https://www.cdiscount.com/pdt2/3/0/8/1/300x300/app8434866893308/rw/coque-pour-iphone-11-pro-max-officielle-de-disney.jpg,https://www.cdiscount.com/telephonie/accessoires-portable-gsm/coque-pour-iphone-11-pro-max-officielle-de-disney/f-1442013-app8434866893308.html#mpos=0|mp,19€99
APPLE iPhone 11 64GB Rouge - Reconditionné - Excellent état,,https://www.cdiscount.com/pdt2/9/c/n/1/300x300/rcdbycds029cn/rw/apple-iphone-11-64gb-rouge-reconditionne-excel.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-64gb-rouge-reconditionne-excel/f-1440402-rcdbycds029cn.html#mpos=0|mp,447€00
APPLE iPhone 11 64Go Mauve - Reconditionné - Excellent état,,https://www.cdiscount.com/pdt2/3/c/n/1/300x300/rcdbycds033cn/rw/apple-iphone-11-64go-mauve-reconditionne-excel.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-64go-mauve-reconditionne-excel/f-1440402-rcdbycds033cn.html#mpos=0|mp,427€90
APPLE iPhone 11 256 Go Blanc - Reconditionné - Très bon état,,https://www.cdiscount.com/pdt2/3/5/0/1/300x300/app3344987066350/rw/iphone-11-256-go-blanc-occasion-tres-bon-etat-te.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/iphone-11-256-go-blanc-occasion-tres-bon-etat-te/f-1440402-app3344987066350.html?idOffre=2516428909#mpos=0|mp,470€00
APPLE iPhone 11 256 Go Vert - Reconditionné - Très bon état,,https://www.cdiscount.com/pdt2/8/1/5/1/300x300/app3344590248815/rw/iphone-11-256-go-vert-occasion-tres-bon-etat-tel.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/iphone-11-256-go-vert-occasion-tres-bon-etat-tel/f-1440402-app3344590248815.html?idOffre=2477997612#mpos=0|mp,429€00
APPLE iPhone 11 Pro Max 512 Go Or - Reconditionné - Excellent état,"Score global : 3,5 étoiles sur 5",https://www.cdiscount.com/pdt2/9/9/8/1/300x300/app3344353306998/rw/apple-iphone-11-pro-max-512-go-or-reconditionne.jpg,https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-11-pro-max-512-go-or-reconditionne/f-1440402-app3344353306998.html?idOffre=2478102001#mpos=0|mp,599€00
